PEPMASS	CHARGE	MSLEVEL	SOURCE_INSTRUMENT	FILENAME	SEQ	IONMODE	ORGANISM	NAME	PI	DATACOLLECTOR	SMILES	INCHI	INCHIAUX	PUBMED	SUBMITUSER	LIBRARYQUALITY	SPECTRUMID	SCANS	Monohydroxy	3-OH	3a-OH	7a-OH	7b-OH	Dihydroxy	1-ketone	3,12a-OH; 7,12a-OH	3,12a-OH	7,12a-OH	3,7-OH; 3,6-OH; 3,12b-OH; 7,12b-OH	3,7-OH; 3,12b-OH; 7,12b-OH	3,6-OH	3,7-OH	3,12b-OH; 7,12b-OH	Trihydroxy	All_ketone	3k_7or12_OH	3a_12k	3,7a,12a	3,6,7-OH	3,6b,7b-OH	3,6a,7a-OH	3,6b,7a-OH; 3,6a,7b-OH	3,6b,7a-OH	3,6a,7b-OH	1-OH-Sidechain; 1-OH-core	group	mono_gt	di_gt	tri_gt	di_1_sc_oh	ADDUCT
1021.58	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA101_GC1_01_17338.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,6R,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" 2M+Na"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO6S/c1-16(4-7-24(30)27-12-13-34(31,32)33)19-5-6-20-18-15-23(29)22-14-17(28)8-10-26(22,3)21(18)9-11-25(19,20)2/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18+,19-,20+,21+,22+,23-,25-,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464692	225	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+Na
464.283	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA101_GC1_01_17338.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,6R,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" M-2H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO6S/c1-16(4-7-24(30)27-12-13-34(31,32)33)19-5-6-20-18-15-23(29)22-14-17(28)8-10-26(22,3)21(18)9-11-25(19,20)2/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18+,19-,20+,21+,22+,23-,25-,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464693	226	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0		0.0	1.0	0.0	0.0	M-2H2O+H
999.601	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA101_GC1_01_17338.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,6R,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" 2M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO6S/c1-16(4-7-24(30)27-12-13-34(31,32)33)19-5-6-20-18-15-23(29)22-14-17(28)8-10-26(22,3)21(18)9-11-25(19,20)2/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18+,19-,20+,21+,22+,23-,25-,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464694	227	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
516.299	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA104_GC4_01_17341.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,7R,8R,9S,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16-,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464699	232	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3a7a12a	0.0	0.0	1.0	0.0	M+H
498.288	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA104_GC4_01_17341.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,7R,8R,9S,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" M-H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16-,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464700	233	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3a7a12a	0.0	0.0	1.0	0.0	M-H2O+H
1053.57	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA104_GC4_01_17341.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,7R,8R,9S,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" 2M+Na"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16-,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464701	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+Na
480.278	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA104_GC4_01_17341.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,7R,8R,9S,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" M-2H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16-,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464702	235	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M-2H2O+H
1031.59	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA104_GC4_01_17341.mzXML	*..*	Positive	BILELIB19	"""2-((4R)-4-((3R,5R,7R,8R,9S,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"" 2M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(=O)(O)=O)=O	"""InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16-,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464703	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+H
361.273	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA105_GC5_01_17342.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5S,7R,8R,9S,10S,13R,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" M-H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-20(26)27)16-4-5-17-21-18(7-9-23(16,17)3)22(2)8-6-15(24)11-14(22)12-19(21)25/h13-19,21,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14+,15-,16-,17+,18+,19-,21+,22+,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464704	237	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-H2O+H
779.543	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA105_GC5_01_17342.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5S,7R,8R,9S,10S,13R,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" 2M+Na"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-20(26)27)16-4-5-17-21-18(7-9-23(16,17)3)22(2)8-6-15(24)11-14(22)12-19(21)25/h13-19,21,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14+,15-,16-,17+,18+,19-,21+,22+,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464705	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+Na
401.266	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA105_GC5_01_17342.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5S,7R,8R,9S,10S,13R,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" M+Na"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-20(26)27)16-4-5-17-21-18(7-9-23(16,17)3)22(2)8-6-15(24)11-14(22)12-19(21)25/h13-19,21,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14+,15-,16-,17+,18+,19-,21+,22+,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464706	239	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+Na
343.263	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA105_GC5_01_17342.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5S,7R,8R,9S,10S,13R,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" M-2H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-20(26)27)16-4-5-17-21-18(7-9-23(16,17)3)22(2)8-6-15(24)11-14(22)12-19(21)25/h13-19,21,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14+,15-,16-,17+,18+,19-,21+,22+,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464707	240	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-2H2O+H
757.561	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA105_GC5_01_17342.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5S,7R,8R,9S,10S,13R,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" 2M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-20(26)27)16-4-5-17-21-18(7-9-23(16,17)3)22(2)8-6-15(24)11-14(22)12-19(21)25/h13-19,21,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14+,15-,16-,17+,18+,19-,21+,22+,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464708	241	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
361.273	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA107_GC7_01_17344.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5R,6S,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" M-H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-21(26)27)16-4-5-17-15-12-20(25)19-11-14(24)6-8-23(19,3)18(15)7-9-22(16,17)2/h13-20,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15+,16-,17+,18+,19+,20+,22-,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464709	242	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-H2O+H
779.543	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA107_GC7_01_17344.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5R,6S,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" 2M+Na"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-21(26)27)16-4-5-17-15-12-20(25)19-11-14(24)6-8-23(19,3)18(15)7-9-22(16,17)2/h13-20,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15+,16-,17+,18+,19+,20+,22-,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464710	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+Na
343.263	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA107_GC7_01_17344.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5R,6S,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" M-2H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-21(26)27)16-4-5-17-15-12-20(25)19-11-14(24)6-8-23(19,3)18(15)7-9-22(16,17)2/h13-20,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15+,16-,17+,18+,19+,20+,22-,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464711	244	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-2H2O+H
757.561	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA107_GC7_01_17344.mzXML	*..*	Positive	BILELIB19	"""(3R)-3-((3R,5R,6S,8S,9S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid"" 2M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C[C@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CC(O)=O	"""InChI=1S/C23H38O4/c1-13(10-21(26)27)16-4-5-17-15-12-20(25)19-11-14(24)6-8-23(19,3)18(15)7-9-22(16,17)2/h13-20,24-25H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15+,16-,17+,18+,19+,20+,22-,23-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464712	245	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
373.274	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA109_GC9_01_17346.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((3R,5R,6R,7R,8S,9S,10R,13R,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" M-2H2O+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@@H](O)[C@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(O)=O	"""InChI=1S/C24H40O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20-22,25,28-29H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15-,16+,17+,18+,20+,21-,22-,23-,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464713	246	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M-2H2O+H
817.582	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA109_GC9_01_17346.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((3R,5R,6R,7R,8S,9S,10R,13R,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" 2M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])[C@@H](O)[C@H](O)[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(O)=O	"""InChI=1S/C24H40O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20-22,25,28-29H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15-,16+,17+,18+,20+,21-,22-,23-,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464714	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+H
391.284	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA11_BB1_01_17234.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" M+H"	Dorrestein	Emily Gentry	[H][C@@]([C@@H]([C@@]12C)CC[C@@H]1[C@@H](CCC(O)=O)C)(CC[C@H]3[C@]4(C)CC[C@H](O)C3)[C@@H]4CC2=O	"""InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16+,17+,18-,19+,20+,23+,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464715	248	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0		1.0	0.0	0.0	0.0	M+H
373.273	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA11_BB1_01_17234.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" M-H2O+H"	Dorrestein	Emily Gentry	[H][C@@]([C@@H]([C@@]12C)CC[C@@H]1[C@@H](CCC(O)=O)C)(CC[C@H]3[C@]4(C)CC[C@H](O)C3)[C@@H]4CC2=O	"""InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16+,17+,18-,19+,20+,23+,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464716	249	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0		1.0	0.0	0.0	0.0	M-H2O+H
355.263	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA11_BB1_01_17234.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" M-2H2O+H"	Dorrestein	Emily Gentry	[H][C@@]([C@@H]([C@@]12C)CC[C@@H]1[C@@H](CCC(O)=O)C)(CC[C@H]3[C@]4(C)CC[C@H](O)C3)[C@@H]4CC2=O	"""InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16+,17+,18-,19+,20+,23+,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464717	250	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.0	0.0	0.0	0.0	M-2H2O+H
781.561	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA11_BB1_01_17234.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" 2M+H"	Dorrestein	Emily Gentry	[H][C@@]([C@@H]([C@@]12C)CC[C@@H]1[C@@H](CCC(O)=O)C)(CC[C@H]3[C@]4(C)CC[C@H](O)C3)[C@@H]4CC2=O	"""InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16+,17+,18-,19+,20+,23+,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464718	251	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3a12keto	1.0	0.0	0.0	0.0	2M+H
407.279	1	2	ESI-qTof	emgentry/RBAs_POS_mzXML_including_add32/BA110_GC10_01_17347.mzXML	*..*	Positive	BILELIB19	"""(4R)-4-((5S,7R,8R,9S,10S,12S,13R,17R)-7,12-dihydroxy-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" M+H"	Dorrestein	Emily Gentry	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@]4([H])[C@]3(C)CCC(C4)=O)CCC(O)=O	"""InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-14,16-20,22,26-27H,4-12H2,1-3H3,(H,28,29)/t13-,14-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1"""			mpanitchpakdi	1	CCMSLIB00005464719	252	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+H
